id,alive,request,resolve,url,subdomain,level,cname,ip,public,cdn,port,status,reason,title,banner,cidr,asn,org,addr,isp,source
34,1,1,1,http://demo.onduo.com,demo.onduo.com,1,demo.onduo.com,34.117.113.81,1,1,80,200,OK,DMI Console,"istio-envoy,1.1 google",34.117.0.0/16,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
40,1,1,1,https://demo.onduo.com,demo.onduo.com,1,demo.onduo.com,34.117.113.81,1,1,443,200,OK,DMI Console,"istio-envoy,1.1 google",34.117.0.0/16,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
92,1,1,1,https://dev.internal.onduo.com,dev.internal.onduo.com,2,dev.internal.onduo.com,35.244.166.97,1,1,443,200,OK,Sign in - Google Accounts,GSE,35.244.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,HackerTargetQuery
97,1,1,1,http://dev.internal.onduo.com,dev.internal.onduo.com,2,dev.internal.onduo.com,35.244.166.97,1,1,80,200,OK,Sign in - Google Accounts,GSE,35.244.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,HackerTargetQuery
68,0,1,1,http://develop.onduo.com,develop.onduo.com,1,develop.onduo.com,35.244.242.180,1,1,80,500,Internal Server Error,Not Supported – yii\base\NotSupportedException,"nginx/1.21.3,1.1 google,Craft CMS",35.244.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,HackerTargetQuery
69,0,1,1,https://develop.onduo.com,develop.onduo.com,1,develop.onduo.com,35.244.242.180,1,1,443,500,Internal Server Error,Not Supported – yii\base\NotSupportedException,"nginx/1.21.3,1.1 google,Craft CMS",35.244.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,HackerTargetQuery
107,0,0,1,http://email.onduo.com,email.onduo.com,1,email.onduo.com,13.111.18.27,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='email.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdeeca1fe80>, 'Connection to email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.18.0/24,AS22606,ExactTarget Inc.,美国佐治亚亚特兰大,未知,RapidDNSQuery
108,0,0,1,https://email.onduo.com,email.onduo.com,1,email.onduo.com,13.111.18.27,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='email.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf8008f3d0>, 'Connection to email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.18.0/24,AS22606,ExactTarget Inc.,美国佐治亚亚特兰大,未知,RapidDNSQuery
110,0,0,1,http://email1.onduo.com,email1.onduo.com,1,email1.onduo.com,13.111.67.8,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='email1.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdeee2e29d0>, 'Connection to email1.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.67.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,QianXunQuery
112,0,0,1,https://email1.onduo.com,email1.onduo.com,1,email1.onduo.com,13.111.67.8,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='email1.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdeec82d910>, 'Connection to email1.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.67.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,QianXunQuery
23,1,1,1,https://enroll.onduo.com,enroll.onduo.com,1,ghs.googlehosted.com,216.58.220.147,1,1,443,200,OK,Apply for Onduo,Google Frontend,216.58.220.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
38,1,1,1,http://enroll.onduo.com,enroll.onduo.com,1,ghs.googlehosted.com,216.58.220.147,1,1,80,200,OK,Apply for Onduo,Google Frontend,216.58.220.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
77,1,1,1,https://enroll.staging.onduo.com,enroll.staging.onduo.com,2,ghs.googlehosted.com,216.58.220.147,1,1,443,200,OK,Sign in - Google Accounts,GSE,216.58.220.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
81,1,1,1,http://enroll.staging.onduo.com,enroll.staging.onduo.com,2,ghs.googlehosted.com,216.58.220.147,1,1,80,200,OK,Sign in - Google Accounts,GSE,216.58.220.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
12,1,1,1,https://firebasetest.onduo.com,firebasetest.onduo.com,1,"firebasetest.onduo.com,firebasetest.onduo.com","151.101.1.195,151.101.65.195","1,1",1,443,404,Not Found,Site Not Found,,"151.101.0.0/22,151.101.64.0/22","AS54113,AS54113","Fastly,Fastly","美国,美国","未知,未知",RapidDNSQuery
13,1,1,1,http://firebasetest.onduo.com,firebasetest.onduo.com,1,"firebasetest.onduo.com,firebasetest.onduo.com","151.101.1.195,151.101.65.195","1,1",1,80,404,Not Found,Site Not Found,,"151.101.0.0/22,151.101.64.0/22","AS54113,AS54113","Fastly,Fastly","美国,美国","未知,未知",RapidDNSQuery
66,1,1,1,https://go.onduo.com,go.onduo.com,1,pi-ue1-lba1.pardot.com,52.202.69.186,1,1,443,200,OK,Onduo.com - Homepage,"nginx/1.21.3,1.1 google,Craft CMS, SEOmatic",52.202.0.0/15,AS14618,AMAZON-AES,美国弗吉尼亚阿什本,亚马逊,CertSpotterQuery
70,1,1,1,http://go.onduo.com,go.onduo.com,1,pi-ue1-lba1.pardot.com,52.202.69.186,1,1,80,200,OK,Onduo.com - Homepage,"nginx/1.21.3,1.1 google,Craft CMS, SEOmatic",52.202.0.0/15,AS14618,AMAZON-AES,美国弗吉尼亚阿什本,亚马逊,CertSpotterQuery
58,1,1,1,http://hr.onduo.com,hr.onduo.com,1,ghs.googlehosted.com,142.251.42.179,1,1,80,200,OK,Log in with Atlassian account,globaledge-envoy,142.251.0.0/16,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
63,1,1,1,https://hr.onduo.com,hr.onduo.com,1,ghs.googlehosted.com,142.251.42.179,1,1,443,200,OK,Log in with Atlassian account,globaledge-envoy,142.251.0.0/16,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
19,1,1,1,http://image.email.onduo.com,image.email.onduo.com,2,e4091.dscx.akamaiedge.net,23.10.2.68,1,1,80,403,Forbidden,Access Denied,AkamaiGHost,23.10.0.0/20,AS20940,AKAMAI-ASN1,日本东京都东京,阿卡迈,RapidDNSQuery
26,1,1,1,https://image.email.onduo.com,image.email.onduo.com,2,e4091.dscx.akamaiedge.net,23.10.2.68,1,1,443,403,Forbidden,Access Denied,AkamaiGHost,23.10.0.0/20,AS20940,AKAMAI-ASN1,日本东京都东京,阿卡迈,RapidDNSQuery
33,1,1,1,http://image.email1.onduo.com,image.email1.onduo.com,2,"e69919.dscx.akamaiedge.net,e69919.dscx.akamaiedge.net","104.126.37.171,104.126.37.168","1,1",1,80,403,Forbidden,Access Denied,AkamaiGHost,"104.126.36.0/23,104.126.36.0/23","AS393560,AS393560","AKAMAI-TEST,AKAMAI-TEST","美国马萨诸塞,美国马萨诸塞","阿卡迈,阿卡迈",RapidDNSQuery
42,1,1,1,https://image.email1.onduo.com,image.email1.onduo.com,2,"e69919.dscx.akamaiedge.net,e69919.dscx.akamaiedge.net","104.126.37.171,104.126.37.168","1,1",1,443,403,Forbidden,Access Denied,AkamaiGHost,"104.126.36.0/23,104.126.36.0/23","AS393560,AS393560","AKAMAI-TEST,AKAMAI-TEST","美国马萨诸塞,美国马萨诸塞","阿卡迈,阿卡迈",RapidDNSQuery
60,1,1,1,http://ithelp.onduo.com,ithelp.onduo.com,1,ghs.googlehosted.com,172.217.24.243,1,1,80,200,OK,Jira Service Management,AtlassianProxy/1.19.3.1,172.217.24.0/24,AS15169,Google,印度德里国家首都辖区德里,谷歌,RapidDNSQuery
62,1,1,1,https://ithelp.onduo.com,ithelp.onduo.com,1,ghs.googlehosted.com,172.217.24.243,1,1,443,200,OK,Jira Service Management,AtlassianProxy/1.19.3.1,172.217.24.0/24,AS15169,Google,印度德里国家首都辖区德里,谷歌,RapidDNSQuery
39,1,1,1,https://jira.onduo.com,jira.onduo.com,1,ghs.googlehosted.com,172.217.24.243,1,1,443,200,OK,Projects - Jira,AtlassianProxy/1.19.3.1,172.217.24.0/24,AS15169,Google,印度德里国家首都辖区德里,谷歌,RapidDNSQuery
41,1,1,1,http://jira.onduo.com,jira.onduo.com,1,ghs.googlehosted.com,172.217.24.243,1,1,80,200,OK,Projects - Jira,AtlassianProxy/1.19.3.1,172.217.24.0/24,AS15169,Google,印度德里国家首都辖区德里,谷歌,RapidDNSQuery
59,1,1,1,https://jobs.onduo.com,jobs.onduo.com,1,ghs.googlehosted.com,172.217.31.147,1,1,443,200,OK,Careers - Onduo.com,"Google Frontend,Express",172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
64,1,1,1,http://jobs.onduo.com,jobs.onduo.com,1,ghs.googlehosted.com,172.217.31.147,1,1,80,200,OK,Careers - Onduo.com,"Google Frontend,Express",172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,RapidDNSQuery
55,0,0,1,https://mail.onduo.com,mail.onduo.com,1,ghs.googlehosted.com,172.217.31.179,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mail.onduo.com', port=443): Max retries exceeded with url: / (Caused by SSLError(SSLEOFError(8, 'EOF occurred in violation of protocol (_ssl.c:1122)')))""),)",,,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,Brute
73,1,1,1,http://mail.onduo.com,mail.onduo.com,1,ghs.googlehosted.com,172.217.31.179,1,1,80,200,OK,Onduo LLC - Sign In,nginx,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,Brute
50,1,1,1,http://memberclaims.onduo.com,memberclaims.onduo.com,1,ghs.googlehosted.com,142.251.12.121,1,1,80,200,OK,Jira Service Management,AtlassianProxy/1.19.3.1,142.251.0.0/16,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
54,1,1,1,https://memberclaims.onduo.com,memberclaims.onduo.com,1,ghs.googlehosted.com,142.251.12.121,1,1,443,200,OK,Jira Service Management,AtlassianProxy/1.19.3.1,142.251.0.0/16,AS15169,Google,美国加利福尼亚山景,谷歌,RapidDNSQuery
103,0,0,1,http://mta.email.onduo.com,mta.email.onduo.com,2,mta.email.onduo.com,13.111.60.117,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mta.email.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf98932b50>, 'Connection to mta.email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.60.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,RapidDNSQuery
104,0,0,1,https://mta.email.onduo.com,mta.email.onduo.com,2,mta.email.onduo.com,13.111.60.117,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mta.email.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdeeca26af0>, 'Connection to mta.email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.60.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,RapidDNSQuery
101,0,0,1,http://mta.email1.onduo.com,mta.email1.onduo.com,2,mta.email1.onduo.com,13.111.175.17,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mta.email1.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf211e90d0>, 'Connection to mta.email1.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.175.0/24,AS22606,ExactTarget Inc.,美国佐治亚亚特兰大,未知,RapidDNSQuery
102,0,0,1,https://mta.email1.onduo.com,mta.email1.onduo.com,2,mta.email1.onduo.com,13.111.175.17,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mta.email1.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf078135e0>, 'Connection to mta.email1.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.175.0/24,AS22606,ExactTarget Inc.,美国佐治亚亚特兰大,未知,RapidDNSQuery
105,0,0,1,https://mta2.email.onduo.com,mta2.email.onduo.com,2,mta2.email.onduo.com,13.111.110.143,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='mta2.email.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf073bf040>, 'Connection to mta2.email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.110.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,RapidDNSQuery
106,0,0,1,http://mta2.email.onduo.com,mta2.email.onduo.com,2,mta2.email.onduo.com,13.111.110.143,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='mta2.email.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf088452b0>, 'Connection to mta2.email.onduo.com timed out. (connect timeout=13)'))""),)",,,13.111.110.0/24,AS22606,ExactTarget Inc.,美国德克萨斯达拉斯,未知,RapidDNSQuery
47,1,1,1,https://onduo.com,onduo.com,0,onduo.com,35.241.32.115,1,1,443,200,OK,Onduo.com - Homepage,"nginx/1.21.3,1.1 google,Craft CMS, SEOmatic",35.240.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,CertInfo
51,1,1,1,http://onduo.com,onduo.com,0,onduo.com,35.241.32.115,1,1,80,200,OK,Onduo.com - Homepage,"nginx/1.21.3,1.1 google,Craft CMS, SEOmatic",35.240.0.0/14,AS15169,Google,美国加利福尼亚山景,谷歌,CertInfo
84,1,1,1,http://playground.internal.onduo.com,playground.internal.onduo.com,2,playground.internal.onduo.com,34.117.95.34,1,1,80,200,OK,Sign in - Google Accounts,GSE,34.117.0.0/16,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
94,1,1,1,https://playground.internal.onduo.com,playground.internal.onduo.com,2,playground.internal.onduo.com,34.117.95.34,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.117.0.0/16,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
115,0,0,1,http://process.onduo.com,process.onduo.com,1,"infinite-fortress-8222.pacific-shore-1615.herokuspace.com,infinite-fortress-8222.pacific-shore-1615.herokuspace.com","3.224.192.45,3.230.34.112","1,1",0,80,,"(MaxRetryError(""HTTPConnectionPool(host='process.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf4235d640>, 'Connection to process.onduo.com timed out. (connect timeout=13)'))""),)",,,"3.224.0.0/12,3.224.0.0/12","AS14618,AS14618","AMAZON-AES,AMAZON-AES","美国弗吉尼亚阿什本,美国弗吉尼亚阿什本","亚马逊,亚马逊",RapidDNSQuery
116,0,0,1,https://process.onduo.com,process.onduo.com,1,"infinite-fortress-8222.pacific-shore-1615.herokuspace.com,infinite-fortress-8222.pacific-shore-1615.herokuspace.com","3.224.192.45,3.230.34.112","1,1",0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='process.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf095110a0>, 'Connection to process.onduo.com timed out. (connect timeout=13)'))""),)",,,"3.224.0.0/12,3.224.0.0/12","AS14618,AS14618","AMAZON-AES,AMAZON-AES","美国弗吉尼亚阿什本,美国弗吉尼亚阿什本","亚马逊,亚马逊",RapidDNSQuery
2,1,1,1,http://program.dev.onduo.com,program.dev.onduo.com,2,program.dev.onduo.com,34.149.145.56,1,0,80,404,Not Found,404 Not Found,,34.128.0.0/10,AS22717,Halliburton Company,美国德克萨斯休斯顿,未知,RapidDNSQuery
76,1,1,1,https://program.dev.onduo.com,program.dev.onduo.com,2,program.dev.onduo.com,34.149.145.56,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.128.0.0/10,AS22717,Halliburton Company,美国德克萨斯休斯顿,未知,RapidDNSQuery
6,1,1,1,http://program.onduo.com,program.onduo.com,1,program.onduo.com,34.102.207.157,1,0,80,404,Not Found,404 Not Found,,34.102.0.0/15,AS15169,Google,美国德克萨斯休斯顿,未知,RapidDNSQuery
75,1,1,1,https://program.onduo.com,program.onduo.com,1,program.onduo.com,34.102.207.157,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.102.0.0/15,AS15169,Google,美国德克萨斯休斯顿,未知,RapidDNSQuery
88,1,1,1,https://qa-express.internal.onduo.com,qa-express.internal.onduo.com,2,qa-express.internal.onduo.com,34.111.242.216,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.108.0.0/14,AS15169,Google,美国德克萨斯休斯顿,未知,CertSpotterQuery
99,1,1,1,http://qa-express.internal.onduo.com,qa-express.internal.onduo.com,2,qa-express.internal.onduo.com,34.111.242.216,1,1,80,200,OK,Sign in - Google Accounts,GSE,34.108.0.0/14,AS15169,Google,美国德克萨斯休斯顿,未知,CertSpotterQuery
96,1,1,1,https://qa-milestone.internal.onduo.com,qa-milestone.internal.onduo.com,2,qa-milestone.internal.onduo.com,34.149.249.44,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.128.0.0/10,AS22717,Halliburton Company,美国德克萨斯休斯顿,未知,CertSpotterQuery
98,1,1,1,http://qa-milestone.internal.onduo.com,qa-milestone.internal.onduo.com,2,qa-milestone.internal.onduo.com,34.149.249.44,1,1,80,200,OK,Sign in - Google Accounts,GSE,34.128.0.0/10,AS22717,Halliburton Company,美国德克萨斯休斯顿,未知,CertSpotterQuery
93,1,1,1,http://qa-summative.internal.onduo.com,qa-summative.internal.onduo.com,2,qa-summative.internal.onduo.com,34.111.149.231,1,1,80,200,OK,Sign in - Google Accounts,GSE,34.108.0.0/14,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
95,1,1,1,https://qa-summative.internal.onduo.com,qa-summative.internal.onduo.com,2,qa-summative.internal.onduo.com,34.111.149.231,1,1,443,200,OK,Sign in - Google Accounts,GSE,34.108.0.0/14,AS15169,Google,美国德克萨斯休斯顿,未知,HackerTargetQuery
24,1,1,1,https://sales.onduo.com,sales.onduo.com,1,"custom-tracking.salesloft.com,custom-tracking.salesloft.com","54.237.197.50,34.204.31.51","1,1",0,443,204,No Content,'',,"54.237.0.0/16,34.200.0.0/13","AS14618,AS14618","AMAZON-AES,AMAZON-AES","美国弗吉尼亚阿什本,美国弗吉尼亚阿什本","亚马逊,亚马逊",RapidDNSQuery
31,1,1,1,http://sales.onduo.com,sales.onduo.com,1,"custom-tracking.salesloft.com,custom-tracking.salesloft.com","54.237.197.50,34.204.31.51","1,1",0,80,204,No Content,'',,"54.237.0.0/16,34.200.0.0/13","AS14618,AS14618","AMAZON-AES,AMAZON-AES","美国弗吉尼亚阿什本,美国弗吉尼亚阿什本","亚马逊,亚马逊",RapidDNSQuery
113,0,0,1,http://sftp-dev.onduo.com,sftp-dev.onduo.com,1,sftp-dev.onduo.com,35.243.190.193,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sftp-dev.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf206b1310>, 'Connection to sftp-dev.onduo.com timed out. (connect timeout=13)'))""),)",,,35.240.0.0/14,AS15169,Google,美国南卡罗来纳,谷歌,QianXunQuery
114,0,0,1,https://sftp-dev.onduo.com,sftp-dev.onduo.com,1,sftp-dev.onduo.com,35.243.190.193,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sftp-dev.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf2191dee0>, 'Connection to sftp-dev.onduo.com timed out. (connect timeout=13)'))""),)",,,35.240.0.0/14,AS15169,Google,美国南卡罗来纳,谷歌,QianXunQuery
109,0,0,1,http://sftp.onduo.com,sftp.onduo.com,1,sftp.onduo.com,35.231.152.12,1,0,80,,"(MaxRetryError(""HTTPConnectionPool(host='sftp.onduo.com', port=80): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPConnection object at 0x7fdf06fdfca0>, 'Connection to sftp.onduo.com timed out. (connect timeout=13)'))""),)",,,35.228.0.0/14,AS15169,Google,美国南卡罗来纳,谷歌,QianXunQuery
111,0,0,1,https://sftp.onduo.com,sftp.onduo.com,1,sftp.onduo.com,35.231.152.12,1,0,443,,"(MaxRetryError(""HTTPSConnectionPool(host='sftp.onduo.com', port=443): Max retries exceeded with url: / (Caused by ConnectTimeoutError(<urllib3.connection.HTTPSConnection object at 0x7fdf606aab80>, 'Connection to sftp.onduo.com timed out. (connect timeout=13)'))""),)",,,35.228.0.0/14,AS15169,Google,美国南卡罗来纳,谷歌,QianXunQuery
71,1,1,1,https://spam.onduo.com,spam.onduo.com,1,ghs.googlehosted.com,172.217.31.179,1,1,443,200,OK,,,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,CertSpotterQuery
72,1,1,1,http://spam.onduo.com,spam.onduo.com,1,ghs.googlehosted.com,172.217.31.179,1,1,80,200,OK,,,172.217.31.0/24,AS15169,Google,日本东京都东京,谷歌,CertSpotterQuery
1,1,1,1,https://sso-jhaspire.onduo.com,sso-jhaspire.onduo.com,1,"sso-jhaspire.onduo.com,sso-jhaspire.onduo.com","151.101.65.195,151.101.1.195","1,1",1,443,404,Not Found,Page Not Found,,"151.101.64.0/22,151.101.0.0/22","AS54113,AS54113","Fastly,Fastly","美国,美国","未知,未知",RapidDNSQuery
3,1,1,1,http://sso-jhaspire.onduo.com,sso-jhaspire.onduo.com,1,"sso-jhaspire.onduo.com,sso-jhaspire.onduo.com","151.101.65.195,151.101.1.195","1,1",1,80,404,Not Found,Page Not Found,,"151.101.64.0/22,151.101.0.0/22","AS54113,AS54113","Fastly,Fastly","美国,美国","未知,未知",RapidDNSQuery
5,1,1,1,https://sso-jhaspire.staging.onduo.com,sso-jhaspire.staging.onduo.com,2,"sso-jhaspire.staging.onduo.com,sso-jhaspire.staging.onduo.com","151.101.65.195,151.101.1.195","1,1",1,443,404,Not Found,Site Not Found,,"151.101.64.0/22,151.101.0.0/22","AS54113,AS54113","Fastly,Fastly","美国,美国","未知,未知",RapidDNSQuery
